"","X","geschl","flexi","ziele","entsch","kooperation","ueberzeugen","analyse","ma.steuern","ma.entw"
"223",227,"männlich",1.13530471616098,0.414382080035757,0.610410348360396,-0.352205585519568,1.0368510415576,0.165264851959901,1.27299719909067,-0.0851403076389846
"224",228,"männlich",-0.124150581609169,-0.562309709647345,0.4034058769362,0.564725618197338,-0.0839254429129656,0.496387237029596,-1.12920728686707,0.0405119815340044
"225",229,"männlich",0.379631537498892,0.0237053641625163,-0.631616480184777,-0.569152473321613,-1.20470192738353,-1.15922468831888,-0.888986838271297,-0.499091250142894
"226",230,"männlich",-1.38360587937932,-2.32035493107693,-2.08064778015415,-2.15658180144814,-1.65301252117175,-1.15922468831888,-2.81075042703749,-1.57829771349669
"227",231,"männlich",-1.63549693893335,-1.34366314139383,-1.45963436588156,-1.47625494653678,-1.42885722427764,1.2480821301499,-2.09008908125017,-1.57829771349669
"228",232,"männlich",-0.879823760271261,0.0237053641625163,1.23142376263298,1.01827685480492,0.36438515087526,0.58583736001051,0.312115404707574,0.0405119815340044
"229",233,"männlich",0.631522597052923,1.39107386971886,1.43842823405718,-0.80575682212715,0.588540447769372,0.827509622099287,1.0327767504949,-0.624743539315883
"230",234,"männlich",0.883413656606953,1.39107386971886,0.610410348360396,0.791501236501128,0.812695744663485,0.254714974940815,0.552335853303348,-0.0851403076389846
"231",235,"männlich",-1.38360587937932,-1.92967821520369,-1.66663883730575,-1.02270370992919,-1.42885722427764,1.91032690028929,-0.408545941079748,-1.03869448181979
"232",236,"männlich",1.63908683526904,0.805058795908998,1.64543270548137,-0.125429967215778,1.26100633845171,0.827509622099287,1.27299719909067,-1.16434677099278
"233",237,"männlich",0.379631537498892,0.805058795908998,0.610410348360396,0.791501236501128,-0.308080739807078,-0.165857533109793,0.312115404707574,-0.229289634304445
"234",238,"männlich",-0.627932700717231,1.19573551178224,1.02441929120879,0.337949999893547,-0.308080739807078,-0.165857533109793,-0.888986838271297,-0.229289634304445
"235",239,"männlich",-0.627932700717231,-0.562309709647345,-1.04562542303317,0.101345651088013,-0.756391333595304,0.9169597450802,-0.888986838271297,-0.229289634304445
"236",240,"männlich",-0.3760416411632,-1.53900149933045,-1.66663883730575,-0.342376855017823,-0.532236036701191,1.5792045152196,-0.408545941079748,-0.0851403076389846
"237",241,"männlich",-0.879823760271261,-0.171632993774104,0.4034058769362,0.564725618197338,-0.756391333595304,0.165264851959901,-1.84986863265439,-0.768892865981339
"238",242,"männlich",0.379631537498892,-0.366971351710725,-1.87364330872995,0.337949999893547,0.588540447769372,1.5792045152196,0.792556301899121,0.849916829049351
"239",243,"männlich",1.63908683526904,1.19573551178224,2.05944164832976,-1.9396349136461,0.812695744663485,2.15199916237807,1.0327767504949,-1.16434677099278
